START MPC DATA
  3.2286526877984792E-02  2.5639366944295796E-06
 -2.1898652450328238E-01  1.3514130243938819E-06
  2.1898537913799004E-01 -1.6608040899408941E-06
  2.1898537913799032E-01  1.6608040897820170E-06
 -2.1898652450328196E-01 -1.3514130242062897E-06
  2.1898863418605560E-01 -5.6905588776805500E-08
  2.1898863418605607E-01  5.6905588526337897E-08
 -2.1898439937734257E-01 -3.3448369915985616E-08
 -2.1898439937734271E-01  3.3448370016492051E-08
  1.0547542571515435E-01 -1.1582397226469149E-06
  1.0547542571515436E-01  1.1582397225396308E-06
  1.0547703344976833E-01 -1.1492641901809447E-06
 -1.0547579925036997E-01  6.4839612287054978E-07
 -1.0547579925037009E-01 -6.4839612284884276E-07
 -1.0547493027793058E-01 -5.4099054815691762E-07
 -1.0547493027793071E-01  5.4099054823888458E-07
  1.0547703344976853E-01  1.1492641900992427E-06
  4.0493153500351742E-01  1.5024395105223747E-06
  4.0492661097370064E-01  1.3727481025503307E-06
  4.0493215286685258E-01 -2.2346555901811651E-06
  4.0493215286685252E-01  2.2346555901223400E-06
  4.0492657539355470E-01 -2.8381996485358747E-06
  4.0492661097370058E-01 -1.3727481026364669E-06
  4.0492657539355470E-01  2.8381996484735746E-06
  4.0493153500351731E-01 -1.5024395105813873E-06
 -1.5334494344440183E-01  1.4007978105885122E-06
 -1.5334392729934879E-01 -1.9279827509489335E-06
  1.5334448703221795E-01  1.7882071112604988E-06
 -1.5334392729934881E-01  1.9279827510717236E-06
  1.5334448703221809E-01 -1.7882071112837801E-06
 -1.5334494344440186E-01 -1.4007978105152708E-06
  1.5334748689611849E-01 -1.8051143783883351E-06
  1.5334748689611838E-01  1.8051143783530420E-06
  6.4264400707981562E-02 -4.0908093005610994E-07
  6.4259422009971298E-02  9.7303504554772476E-07
  6.4259422009971590E-02 -9.7303504574202459E-07
  6.4264400707981659E-02  4.0908092995326934E-07
  6.4260126601788495E-02  3.0810185144040261E-07
  6.4263313244543124E-02  1.2862544963061558E-06
  6.4260126601788620E-02 -3.0810185169639476E-07
  6.4263313244543027E-02 -1.2862544965199744E-06
 -1.7801261006981944E-01 -1.5921409125638573E-06
  1.7801335024938056E-01 -2.4619217641952188E-07
 -1.7801282663390500E-01 -5.1978255091876340E-07
  1.7801299528426362E-01 -1.3005604597648806E-06
 -1.7801282663390494E-01  5.1978255121806535E-07
  1.7801299528426384E-01  1.3005604594265051E-06
 -1.7801261006981961E-01  1.5921409130167817E-06
  1.7801335024938028E-01  2.4619217610967426E-07
  2.5931578390930637E-01  2.6301575465867810E-06
  2.5931386740374607E-01  8.4603294378094934E-07
  2.5931513417600471E-01  8.3412959366399193E-08
  2.5931404839720501E-01  4.0844738088338509E-06
  2.5931578390930621E-01 -2.6301575467329408E-06
  2.5931404839720479E-01 -4.0844738090454651E-06
  2.5931513417600471E-01 -8.3412959481919333E-08
  2.5931386740374601E-01 -8.4603294392710900E-07
 -2.7692682335357566E-01  1.7613924250601772E-06
 -2.7692844265608757E-01  2.2923252191278759E-06
  2.7692703837529464E-01 -8.4175361767204528E-07
  2.7692832791202898E-01 -1.3754838024074319E-06
  2.7692703837529459E-01  8.4175361754072807E-07
 -2.7692844265608751E-01 -2.2923252191413772E-06
  2.7692832791202898E-01  1.3754838023804445E-06
 -2.7692682335357566E-01 -1.7613924249725294E-06
 -1.3500426022899112E-01 -4.1376024052138112E-07
 -1.3500426022899120E-01  4.1376024047096423E-07
 -1.3500630711462752E-01  8.7029987633850304E-08
  1.3500617575780927E-01 -8.7373581266486442E-07
  1.3500729553800103E-01  9.5604518202035212E-07
  1.3500617575780927E-01  8.7373581278829374E-07
 -1.3500630711462772E-01 -8.7029987601964384E-08
  1.3500729553800095E-01 -9.5604518191109969E-07
 -3.1913772726912393E-01 -1.7369077672018898E-06
 -3.1913753587593002E-01 -1.9107553377360437E-06
  3.1913755664270416E-01 -2.1876539960510945E-06
 -3.1913772726912393E-01  1.7369077671142622E-06
 -3.1913753587593002E-01  1.9107553376626276E-06
  3.1913938854614637E-01  1.8913408415231441E-06
  3.1913755664270416E-01  2.1876539961359494E-06
  3.1913938854614626E-01 -1.8913408414503539E-06
  1.4393695252076510E-01 -4.6873713122640431E-07
 -1.4393557034125287E-01  3.7059409032699120E-08
 -1.4393634883833661E-01 -2.1650267101949797E-07
  1.4393695252076533E-01  4.6873713098878292E-07
 -1.4393634883833667E-01  2.1650267110839651E-07
  1.4393507562964572E-01  5.4960966731451151E-07
 -1.4393557034125279E-01 -3.7059408745176103E-08
  1.4393507562964561E-01 -5.4960966749283905E-07
  3.6993972751339754E-01  3.1997997920810390E-06
  3.6994165098051418E-01  6.1272763353156775E-07
  3.6994165098051418E-01 -6.1272763369762814E-07
  3.6994220660325078E-01  2.8690528413578183E-07
  3.6994220660325067E-01 -2.8690528440609566E-07
  3.6994440271502832E-01  2.2305333638606631E-06
  3.6994440271502849E-01 -2.2305333641550002E-06
  3.6993972751339754E-01 -3.1997997920789332E-06
 -2.9995163407079700E-01  1.9404489150019666E-06
  2.9995135709584897E-01 -6.6906234179360630E-07
  2.9995101413057990E-01  7.2320584413727888E-07
 -2.9995246990941166E-01 -6.7837762489468890E-07
 -2.9995246990941182E-01  6.7837762537569276E-07
  2.9995135709584891E-01  6.6906234129821421E-07
 -2.9995163407079689E-01 -1.9404489145167713E-06
  2.9995101413057984E-01 -7.2320584466269162E-07
 -8.6914664291103269E-02  9.3663074560364596E-07
 -8.6911977087772332E-02  1.6660482469816844E-06
  8.6913817683000882E-02  2.5136109786501477E-07
  8.6914514755306996E-02  5.5202421251595574E-07
 -8.6911977087772388E-02 -1.6660482470349539E-06
  8.6914514755306940E-02 -5.5202421247112409E-07
  8.6913817683000813E-02 -2.5136109785315732E-07
 -8.6914664291103325E-02 -9.3663074562994676E-07
  4.4262286024075759E-01 -1.2662006375609702E-06
  4.4262245217822943E-01 -2.6254226626816512E-06
  4.4262286024075786E-01  1.2662006372505391E-06
  4.4262245217822904E-01  2.6254226623096593E-06
  4.4262334935078762E-01  1.5533565669401712E-06
  4.4262158496155612E-01  4.6105598549594326E-07
  4.4262158496155585E-01 -4.6105598586192905E-07
  4.4262334935078773E-01 -1.5533565673046556E-06
 -3.7872597667336902E-02 -2.3181138869832261E-09
 -3.7867683542787384E-02 -8.2525752431877808E-08
 -3.7871494042784982E-02 -7.8500813334714202E-07
 -3.7871494042784941E-02  7.8500813333773572E-07
 -3.7869359487425619E-02 -4.7902804434811092E-07
 -3.7869359487425570E-02  4.7902804438501011E-07
 -3.7867683542787411E-02  8.2525752456764946E-08
 -3.7872597667336909E-02  2.3181139106094541E-09
  1.1401015687258630E-01 -1.3234017846053289E-06
 -1.1401255847337423E-01  2.1050628949734249E-06
 -1.1401255847337428E-01 -2.1050628949295071E-06
 -1.1401012510615938E-01 -1.7618437117256632E-06
  1.1401015687258614E-01  1.3234017846096941E-06
  1.1401051625975549E-01  1.0659567291350288E-06
  1.1401051625975558E-01 -1.0659567291191444E-06
 -1.1401012510615943E-01  1.7618437117188947E-06
  1.6474159109082351E-01 -1.4877555790258500E-06
 -1.6474096472701918E-01  1.5019733830579482E-06
 -1.6474168704838774E-01 -3.7332584462891665E-07
  1.6474412406510264E-01  5.3505896280674083E-07
 -1.6474168704838810E-01  3.7332584489210720E-07
  1.6474159109082376E-01  1.4877555788012593E-06
 -1.6474096472701905E-01 -1.5019733828394662E-06
  1.6474412406510255E-01 -5.3505896305802258E-07
 -1.8709229958878223E-01 -2.4068953940585670E-06
  1.8709056125910628E-01 -5.5627416151151467E-07
  1.8709056125910636E-01  5.5627416140925079E-07
  1.8709289111610405E-01  3.8847795345093375E-07
  1.8709289111610400E-01 -3.8847795355512589E-07
 -1.8709281382892004E-01  2.2717598528920985E-06
 -1.8709229958878229E-01  2.4068953941587194E-06
 -1.8709281382891998E-01 -2.2717598528163170E-06
 -2.5766678930807368E-01  1.0354411604965628E-07
 -2.5766993714131670E-01  9.7940298448250292E-07
  2.5766754196474945E-01 -4.5652801152624580E-07
  2.5766726393575984E-01 -1.2187285527840339E-06
 -2.5766678930807391E-01 -1.0354411578442094E-07
 -2.5766993714131670E-01 -9.7940298426582532E-07
  2.5766754196474972E-01  4.5652801128486693E-07
  2.5766726393575978E-01  1.2187285526954590E-06
 -3.8091261319545336E-02  5.2709791128733575E-07
 -3.8088873275549322E-02  1.8931759164060869E-07
  3.8091834925574275E-02  3.3741794844446771E-07
 -3.8088873275549294E-02 -1.8931759185374304E-07
  3.8091834925574275E-02 -3.3741794838807998E-07
  3.8089408291601554E-02  1.0388206857921718E-06
 -3.8091261319545267E-02 -5.2709791130828065E-07
  3.8089408291601380E-02 -1.0388206857117604E-06
  6.4494301542020627E-02 -2.6419587012821903E-07
  6.4496494646735042E-02  8.1085170656958498E-08
  6.4496494646735084E-02 -8.1085170631091687E-08
  6.4494301542020668E-02  2.6419587014164032E-07
 -6.4495011626017534E-02 -2.0569150563482925E-06
 -6.4496914317914933E-02 -2.6512312140575589E-06
 -6.4496914317914891E-02  2.6512312140441292E-06
 -6.4495011626017507E-02  2.0569150563239187E-06
  1.5163498449014018E-01  5.0807544194715744E-07
 -1.5163551479949516E-01 -1.5877423541977902E-06
  1.5163498449014004E-01 -5.0807544267395036E-07
 -1.5163551479949536E-01  1.5877423546227850E-06
  2.8873882763409187E-01 -3.7705823388893962E-08
  2.8873949439071428E-01  2.4833367243976115E-06
  2.8873882763409220E-01  3.7705823340846687E-08
  2.8873949439071450E-01 -2.4833367243916056E-06
 -1.9893153361462151E-01 -1.3423093911948022E-06
 -1.9893151167146053E-01  5.5042908548265250E-07
 -1.9893023029857523E-01  6.4759935380989408E-07
 -1.9893248476329950E-01 -7.8512925913809406E-07
 -1.9893248476329967E-01  7.8512925961992335E-07
 -1.9893153361462132E-01  1.3423093919996561E-06
 -1.9893151167145995E-01 -5.5042908583393856E-07
 -1.9893023029857415E-01 -6.4759935421393780E-07
 -2.2096123409756695E-04 -7.1502738695580612E-07
 -2.2279907368661660E-04 -1.3416186662198410E-07
  2.2218088756195895E-04 -1.0347024157122276E-06
  2.2060698522690945E-04 -1.6659581621820724E-06
  2.2218088756171872E-04  1.0347024158351825E-06
  2.2060698522681334E-04  1.6659581622166484E-06
 -2.2279907368690489E-04  1.3416186668959287E-07
 -2.2096123409761498E-04  7.1502738701870181E-07
 -9.4442403974395350E-02  1.8903050799830648E-06
  9.4442637933392054E-02 -1.2950402734753913E-06
 -9.4442908565409614E-02  2.9621814181413049E-06
  9.4439060529597177E-02 -2.0926830779610146E-06
  9.4439060529597177E-02  2.0926830778727122E-06
 -9.4442908565409711E-02 -2.9621814181883877E-06
  9.4442637933391999E-02  1.2950402733390414E-06
 -9.4442403974395406E-02 -1.8903050798379581E-06
  1.8642698245475606E-01  1.3252983587616359E-06
 -1.8642838318870711E-01  1.0072943497398763E-06
  1.8643031400766788E-01  6.1741943414354455E-07
 -1.8642838318870703E-01 -1.0072943496077186E-06
  1.8642698245475600E-01 -1.3252983588637629E-06
 -1.8643057652639566E-01  2.2415686780389978E-06
 -1.8643057652639569E-01 -2.2415686780990295E-06
  1.8643031400766799E-01 -6.1741943424567163E-07
  4.1443538128106899E-01  6.7806380067598742E-08
  4.1443384880408718E-01 -1.9969010580526921E-07
  4.1443384880408735E-01  1.9969010542189477E-07
  4.1443538128106922E-01 -6.7806380362171403E-08
  4.1443416020896207E-01 -7.5738283392655148E-07
  4.1443378428369970E-01  2.8604567660976984E-07
  4.1443378428369970E-01 -2.8604567713145495E-07
  4.1443416020896201E-01  7.5738283354572133E-07
 -3.0853974693417799E-07  2.0095206330988091E-06
 -1.2295014637333543E-06 -2.7647532878634288E-06
 -3.0853974694706813E-07 -2.0095206331639921E-06
 -1.2295014637059183E-06  2.7647532878187368E-06
 -6.3633877273831602E-02  1.2622630198629175E-06
  6.3635397099288477E-02  5.0808138977048202E-07
 -6.3633877273831407E-02 -1.2622630199505278E-06
  6.3632295132433916E-02 -1.1934968633960650E-06
  6.3635397099288699E-02 -5.0808138971393187E-07
 -6.3631177161783820E-02 -1.2865348747714450E-06
 -6.3631177161783931E-02  1.2865348746728090E-06
  6.3632295132433903E-02  1.1934968633508896E-06
 -5.8066765055462338E-07 -4.3629989454226705E-07
  1.5326876083113525E-06  1.4109385355414619E-07
  1.5326876087060408E-06 -1.4109385338698516E-07
 -5.8066765079384264E-07  4.3629989488739851E-07
  1.8223935714671069E-06  1.6268048171643719E-08
 -1.0055277016337835E-06 -4.4510951008389339E-07
  1.8223935714468370E-06 -1.6268048128319313E-08
 -1.0055277016163289E-06  4.4510951009058839E-07
 -5.2479550907980677E-01 -3.0083209742194075E-06
 -5.2479550907980776E-01  3.0083209734621825E-06
 -5.2479398709457203E-01  4.0068304935975681E-06
  5.2479751786822748E-01 -2.3690608221569026E-06
  5.2479497708526968E-01  3.2606263481408387E-06
  5.2479751786822781E-01  2.3690608227834782E-06
 -5.2479398709457237E-01 -4.0068304945419158E-06
  5.2479497708527023E-01 -3.2606263474877975E-06
 -4.8828966458111696E-02 -8.7096329735581957E-08
 -4.8829357866111395E-02  9.9649829717446441E-07
 -4.8827797853983029E-02 -1.5676509504210938E-07
 -4.8828966458111508E-02  8.7096329683113732E-08
 -4.8827797853983244E-02  1.5676509512869870E-07
 -4.8829726810388718E-02 -1.5397262148837242E-06
 -4.8829726810388788E-02  1.5397262145059822E-06
 -4.8829357866111395E-02 -9.9649829721413774E-07
  5.3042123589313588E-02 -1.4988782755679814E-06
  5.3047911833191859E-02  9.4254968400060700E-07
  5.3042123589313595E-02  1.4988782756611097E-06
  5.3047828846915515E-02 -1.1455584604966603E-06
  5.3042075762001178E-02 -1.1060809879928489E-06
  5.3047828846915508E-02  1.1455584604936938E-06
  5.3042075762001151E-02  1.1060809880265184E-06
  5.3047911833191887E-02 -9.4254968396693734E-07
  1.1318171331666446E-01  6.8142358594724272E-07
 -1.1318135179097380E-01 -2.3016780005914560E-07
 -1.1318211466751495E-01  1.3451715959332533E-07
 -1.1318211466751477E-01 -1.3451716008204230E-07
  1.1318229014052721E-01 -1.8457147647347320E-07
  1.1318171331666471E-01 -6.8142358621974656E-07
 -1.1318135179097347E-01  2.3016780031417547E-07
  1.1318229014052726E-01  1.8457147693270437E-07
  1.5811529792288728E-01  3.3527500746760583E-06
  1.5811825855790823E-01  2.2870328367106992E-06
  1.5811825855790843E-01 -2.2870328367926238E-06
  1.5811418071696412E-01 -9.6494221362938994E-07
  1.5811529792288706E-01 -3.3527500746922799E-06
  1.5811886479847109E-01  1.0319112832412574E-06
  1.5811418071696434E-01  9.6494221356693248E-07
  1.5811886479847123E-01 -1.0319112832808035E-06
 -2.8108959091076169E-01 -2.7507416364232462E-07
  2.8108844677995481E-01 -4.1945575555960310E-07
  2.8108723528290014E-01 -5.8299814231936107E-07
 -2.8108959091076191E-01  2.7507416369595620E-07
 -2.8108965715829404E-01 -7.8630462058613507E-07
  2.8108723528290053E-01  5.8299814235000122E-07
  2.8108844677995476E-01  4.1945575534794206E-07
 -2.8108965715829398E-01  7.8630462074806109E-07
  2.1119752287832223E-06  7.0758432789306041E-07
 -8.3211360001651432E-07  1.4285644473278401E-06
  2.1119752287566713E-06 -7.0758432782921763E-07
 -8.3211359999693420E-07 -1.4285644473403794E-06
 -5.4349428854358017E-01  1.8375142963492622E-07
  5.4349239585995890E-01  3.7040613761454562E-06
 -5.4349345172974117E-01 -3.5441428837911215E-06
  5.4349239585995901E-01 -3.7040613761167028E-06
  5.4349213648370920E-01 -4.2939817607306964E-07
  5.4349213648370898E-01  4.2939817596074820E-07
 -5.4349345172974128E-01  3.5441428838412599E-06
 -5.4349428854358051E-01 -1.8375142956232970E-07
 -4.0629062231216040E-01  1.9137053566823997E-06
 -4.0629062231216162E-01 -1.9137053571084404E-06
 -4.0628720100729560E-01 -5.2232464558595780E-07
 -4.0628720100729632E-01  5.2232464476928061E-07
  3.0000093984766513E-01  7.9867425659626500E-07
 -3.0000120782551509E-01 -1.1782651063026235E-06
  2.9999954070013540E-01  7.3741639533863572E-07
 -3.0000070869491718E-01 -9.0855880657973893E-07
  3.0000093984766524E-01 -7.9867425684168486E-07
  2.9999954070013540E-01 -7.3741639569444387E-07
 -3.0000070869491730E-01  9.0855880692933367E-07
 -3.0000120782551509E-01  1.1782651066424877E-06
  3.4141030857650134E-02  2.1245752161100574E-06
  3.4145215401033518E-02 -4.3763298688894590E-07
  3.4143461262819766E-02  4.3650175037090611E-07
  3.4144734698452174E-02 -1.7413392911624889E-06
  3.4144734698452271E-02  1.7413392914054692E-06
  3.4145215401033706E-02  4.3763298715785456E-07
  3.4141030857649940E-02 -2.1245752157655784E-06
  3.4143461262819669E-02 -4.3650175016712216E-07
  5.7510505016717450E-02  1.8339985411830295E-06
 -5.7509519142567599E-02 -1.5690489974818098E-06
  5.7510505016717367E-02 -1.8339985411617287E-06
 -5.7509519142567640E-02  1.5690489975245530E-06
  2.1534837740426443E-01 -1.5564294502207056E-06
  2.1534928346929527E-01  1.2743521895197110E-06
  2.1534837740426438E-01  1.5564294500721256E-06
  2.1535190222451089E-01  4.9616373659176873E-07
  2.1534928346929502E-01 -1.2743521895173911E-06
  2.1534948609452756E-01  2.0362549243643456E-06
  2.1534948609452823E-01 -2.0362549245189312E-06
  2.1535190222451062E-01 -4.9616373669605426E-07
  1.7060806355240762E-01 -4.3082840592805846E-07
 -1.7060914149940512E-01 -1.1201561435203905E-06
  1.7060924861157109E-01  1.0390732228353731E-06
  1.7060806355240768E-01  4.3082840596513251E-07
 -1.7060536175554653E-01  3.2827219316197232E-07
  1.7060924861157112E-01 -1.0390732227802806E-06
 -1.7060536175554658E-01 -3.2827219324715397E-07
 -1.7060914149940518E-01  1.1201561434622358E-06
  2.0490703704499938E-01 -2.3149676130253661E-06
  2.0490242160216024E-01 -1.8770629910817951E-06
  2.0490347801720066E-01  9.1401265770296865E-07
  2.0490242160215999E-01  1.8770629910231266E-06
  2.0490663904574272E-01  8.5758771729966318E-07
  2.0490703704499985E-01  2.3149676129266283E-06
  2.0490347801720094E-01 -9.1401265772642416E-07
  2.0490663904574244E-01 -8.5758771725772107E-07
  2.4480903333483173E-01 -1.0368453338571014E-06
 -2.4480577581247201E-01  5.1786189230544669E-08
 -2.4480577581247209E-01 -5.1786189087890391E-08
  2.4480903333483192E-01  1.0368453338255429E-06
 -2.4480579865646837E-01  1.0140276930340144E-07
 -2.4480579865646829E-01 -1.0140276922835473E-07
  2.4480703273552828E-01  1.1651737316445743E-06
  2.4480703273552828E-01 -1.1651737316941094E-06
  7.7825228914458297E-02  1.4600184823686752E-06
  7.7825223440536953E-02 -9.1912421126726078E-07
  7.7825223440538119E-02  9.1912421125956866E-07
 -7.7823982879217796E-02  2.0214095428294035E-09
 -7.7824037446804079E-02  3.2176164495523157E-08
 -7.7824037446802538E-02 -3.2176164727870998E-08
  7.7825228914457145E-02 -1.4600184820789569E-06
 -7.7823982879216255E-02 -2.0214096699577864E-09
  1.2111692364629603E-01  2.0963622824741548E-06
 -1.2111631501402859E-01  1.9434682138479760E-06
 -1.2111631501402832E-01 -1.9434682135750294E-06
  1.2111692364629620E-01 -2.0963622827921627E-06
  1.2111715966623163E-01 -3.2827443440296794E-07
 -1.2111791534064539E-01  9.9849318271661263E-07
  1.2111715966623181E-01  3.2827443407177541E-07
 -1.2111791534064546E-01 -9.9849318247873232E-07
 -1.4463574436351415E-01  1.0517096770811973E-06
 -1.4463941207433365E-01 -1.0859111830802545E-06
 -1.4464017073649713E-01  5.5678130940098177E-07
 -1.4463574436351442E-01 -1.0517096769966204E-06
 -1.4464017073649729E-01 -5.5678130931713821E-07
 -1.4463941207433351E-01  1.0859111831461094E-06
 -1.4463643537701593E-01 -5.2528750905158450E-07
 -1.4463643537701590E-01  5.2528750912050068E-07
  8.7618020841108868E-02 -1.9686195918111896E-06
 -8.7620066964049434E-02  3.3320772375457765E-06
  8.7622571512024919E-02 -1.5584664209359252E-06
 -8.7615339772782602E-02 -1.2735175853170721E-06
 -8.7620066964048893E-02 -3.3320772373987062E-06
  8.7622571512025266E-02  1.5584664207623552E-06
 -8.7615339772782616E-02  1.2735175855692456E-06
  8.7618020841108937E-02  1.9686195915415248E-06
 -2.7628706033445133E-01  6.2156252120926436E-07
  2.7628495265420761E-01  1.6723184102901962E-06
  2.7628429055729531E-01 -1.7901692483322843E-06
 -2.7628577745703486E-01  8.5740480253745468E-07
 -2.7628706033445144E-01 -6.2156252088794559E-07
  2.7628495265420755E-01 -1.6723184104961959E-06
  2.7628429055729531E-01  1.7901692480962550E-06
 -2.7628577745703475E-01 -8.5740480246838475E-07
 -3.4714946662585022E-01  1.5855799598854422E-06
 -3.4714875414774887E-01 -5.3070066894458758E-07
  3.4714813814799511E-01 -1.3430276471133907E-06
  3.4714813814799500E-01  1.3430276468765322E-06
  3.4714869795985415E-01  9.9239427779982326E-07
 -3.4714875414774882E-01  5.3070066913339874E-07
  3.4714869795985426E-01 -9.9239427791806482E-07
 -3.4714946662585033E-01 -1.5855799597461801E-06
 -3.1762795652127424E-01  1.1946075836432458E-06
 -3.1762795652127418E-01 -1.1946075834821962E-06
  3.1762726798734164E-01  7.3249688453391240E-07
  3.1762726798734170E-01 -7.3249688470660441E-07
  3.1762766127794612E-01 -1.9146620599336376E-06
 -3.1762673478352382E-01  1.1269010711927340E-06
 -3.1762673478352377E-01 -1.1269010709787070E-06
  3.1762766127794606E-01  1.9146620597713660E-06
 -1.2030011907868907E-01 -1.4864782588549137E-06
 -1.2030011907868891E-01  1.4864782589324892E-06
 -1.2030302991029812E-01 -1.6057110304449160E-06
 -1.2030302991029806E-01  1.6057110305666480E-06
  1.2030220235328999E-01  1.1614132201156819E-06
  1.2030488342414147E-01 -1.8889669837511154E-06
  1.2030488342414164E-01  1.8889669836731507E-06
  1.2030220235328988E-01 -1.1614132201822486E-06
  7.1583813766337753E-02  2.3855467552651753E-07
 -7.1583811234199921E-02  6.5695821198386026E-07
  7.1583522528368235E-02 -3.7885806430099481E-07
 -7.1583715150197250E-02 -8.2845138118608310E-07
  7.1583813766337587E-02 -2.3855467567330384E-07
 -7.1583715150197402E-02  8.2845138128491035E-07
  7.1583522528368193E-02  3.7885806389919711E-07
 -7.1583811234199990E-02 -6.5695821170209285E-07
 -9.2180395285692107E-02  2.8960416565087807E-06
 -9.2175485265021284E-02 -2.6006229807996280E-06
  9.2177969890376854E-02 -1.5159062988932656E-06
 -9.2175485265021423E-02  2.6006229807539386E-06
  9.2177969890376937E-02  1.5159062987330458E-06
  9.2176857397076345E-02  1.4951358510262341E-06
 -9.2180395285692079E-02 -2.8960416565389025E-06
  9.2176857397076414E-02 -1.4951358510631355E-06
 -1.2093320046565949E-01 -8.8235250561057289E-07
 -1.2093311816105748E-01  5.1285658295620866E-07
 -1.2092816366621187E-01  1.6064279490502507E-07
 -1.2092816366621191E-01 -1.6064279486618546E-07
 -1.2093320046565927E-01  8.8235250558210210E-07
 -1.2092966816302335E-01 -4.9908002836070188E-07
 -1.2093311816105765E-01 -5.1285658294375219E-07
 -1.2092966816302343E-01  4.9908002847867387E-07
  4.4692684625769097E-01  2.1925002285486238E-06
  4.4692977114042493E-01  1.9239427458452401E-06
  4.4692784420510845E-01  1.9704467693887055E-06
  4.4692761124559777E-01 -2.3537518532992288E-06
  4.4692784420510845E-01 -1.9704467678997401E-06
  4.4692761124559738E-01  2.3537518545388047E-06
  4.4692684625769097E-01 -2.1925002274643624E-06
  4.4692977114042570E-01 -1.9239427447096094E-06
 -1.9772558228391141E-01 -7.2399015064524357E-07
  1.9772728734886025E-01  9.2776957042300463E-07
  1.9772602128065392E-01 -2.1885065921483376E-06
 -1.9772558228391146E-01  7.2399015077260663E-07
 -1.9772788386160181E-01 -2.0072175132256796E-06
  1.9772602128065397E-01  2.1885065920077017E-06
 -1.9772788386160187E-01  2.0072175134164805E-06
  1.9772728734886011E-01 -9.2776957048406215E-07
  4.2726496924988505E-01  7.9827750732887270E-07
 -4.2726253184210067E-01  3.0879314889150290E-07
 -4.2726136189831598E-01  1.4815116101971451E-06
  4.2726496924988439E-01 -7.9827750750827078E-07
  4.2726444138275932E-01 -2.5206103028035250E-06
 -4.2726136189831637E-01 -1.4815116097618589E-06
 -4.2726253184210033E-01 -3.0879314833344779E-07
  4.2726444138275865E-01  2.5206103019159010E-06
 -2.5894520523037640E-01  2.2838874454887147E-06
 -2.5894491986035972E-01 -2.7547319898153518E-06
  2.5894649182017354E-01  9.3583772735554474E-09
  2.5894803940271288E-01  6.9904132171031597E-07
 -2.5894520523037656E-01 -2.2838874453812944E-06
  2.5894649182017365E-01 -9.3583774208004041E-09
  2.5894803940271316E-01 -6.9904132177728504E-07
 -2.5894491986035995E-01  2.7547319898102365E-06
 -2.0510978658522308E-01 -2.5215402035476166E-07
  2.0511098541111414E-01  1.1645462634869796E-06
 -2.0511237822448955E-01 -4.7600948721971484E-08
 -2.0511237822448963E-01  4.7600948903574071E-08
  2.0511221887030684E-01  5.6639089714571985E-07
  2.0511098541111425E-01 -1.1645462635746983E-06
  2.0511221887030701E-01 -5.6639089749365260E-07
 -2.0510978658522339E-01  2.5215402050362458E-07
 -4.1578463535965379E-02 -5.3390289077475190E-07
  4.1576936759302199E-02 -1.5006604885424273E-06
  4.1579834859993836E-02 -1.6326640783437355E-06
 -4.1580508747234339E-02 -2.7787750760933322E-07
  4.1579834859993878E-02  1.6326640783281247E-06
  4.1576936759302206E-02  1.5006604885321543E-06
 -4.1580508747234297E-02  2.7787750762600447E-07
 -4.1578463535965351E-02  5.3390289080126488E-07
 -8.4425824890905332E-02  5.1382209745548818E-08
 -8.4429327931711651E-02  1.4056161323611243E-07
  8.4427615478132781E-02 -1.2572159422435525E-06
  8.4425910175056185E-02 -7.9276181052843931E-07
 -8.4425824890905110E-02 -5.1382209857132154E-08
  8.4427615478132850E-02  1.2572159422097470E-06
  8.4425910175055935E-02  7.9276181058611897E-07
 -8.4429327931711623E-02 -1.4056161324099142E-07
 -2.5799692568051608E-01 -1.2263717168792093E-07
 -2.5799696962136404E-01 -5.7427233462846898E-07
 -2.5799838666094943E-01  2.8814035513919499E-07
 -2.5799838666094960E-01 -2.8814035506046127E-07
 -2.5799692568051591E-01  1.2263717184044801E-07
 -2.5799767529655016E-01 -2.5341432704849736E-07
 -2.5799696962136393E-01  5.7427233486859869E-07
 -2.5799767529654988E-01  2.5341432691110534E-07
  9.8022064612967641E-02 -9.9587690544490664E-08
 -9.8025049098191194E-02 -2.0127647151756992E-07
 -9.8026144260302997E-02  7.5240252845592443E-07
  9.8022064612965726E-02  9.9587688686178649E-08
 -9.8026144260303774E-02 -7.5240252692371361E-07
  9.8024127217948606E-02  1.5974167115795007E-07
  9.8024127217950147E-02 -1.5974167281384085E-07
 -9.8025049098192346E-02  2.0127647315966733E-07
 -1.3065543951342695E-01 -4.0112685912004498E-07
  1.3065468085576859E-01 -8.9710595783637218E-08
 -1.3065751208482407E-01 -9.0879329136452156E-08
 -1.3065543951342690E-01  4.0112685923141759E-07
  1.3065468085576837E-01  8.9710595637567948E-08
  1.3065573377279263E-01  2.3736421822009079E-07
 -1.3065751208482407E-01  9.0879329274851450E-08
  1.3065573377279266E-01 -2.3736421844423710E-07
  5.3400496018706878E-01  3.5978762343552925E-06
 -5.3399964784964526E-01  5.4993631384050363E-07
 -5.3400020460141706E-01  3.5042838529412077E-07
 -5.3400020460141717E-01 -3.5042838549298351E-07
  5.3399971822940429E-01  3.2561232802673996E-06
  5.3399971822940406E-01 -3.2561232800919884E-06
 -5.3399964784964482E-01 -5.4993631390079363E-07
  5.3400496018706900E-01 -3.5978762341762996E-06
 -3.2798546302685067E-03  5.7162547339616994E-07
  3.2777075894468389E-03 -1.2638787603582059E-06
